# B Deg6 IP8.298019 EAnan	
18.097231748143	4.18
19.0278475520627	4.658
19.1053455800913	4.854
19.1237812942729	4.645
19.1941091220257	4.603
19.2901789211671	4.001
19.5127000321937	4.334
19.5349045233704	4.694
19.5457346550963	4.364
19.6264436267019	4.731
19.6358315549568	4.837
19.6631653924409	4.548
19.6806895251833	4.136
19.6977102472802	4.151
19.7142139530384	4.592
19.7302550652304	4.092
19.7609495089159	4.137
19.8038210479464	3.626
19.9730894760896	4.199
19.9776882003652	4.631
19.9822325018682	4.256
20.0041512734894	4.489
20.0083826440506	4.625
20.0166957225488	4.214
20.0327368347408	4.258
20.0554583422562	3.694
20.161963708023	4.388
20.1694196278544	4.618
20.1742768602993	4.305
20.1836783942473	4.354
20.1949439081531	3.902
20.1971344247459	4.019
20.1993113356456	4.64
20.201461035159	4.026
20.2056924057203	3.878
20.2313799543365	4.105
20.2332303286012	4.058
20.2350670971728	4.64
20.2386862115435	4.416
20.2607410400959	4.518
20.2654894269958	4.342
20.2685779193348	4.63
20.2716255945943	4.125
20.2804556894311	3.562
20.2847142713786	3.349
20.3274905705573	4.259
20.3306470913619	4.574
20.3327151567166	4.108
20.3367560475741	4.146
20.3425928899238	3.589
20.3683620726988	4.092
20.3691375972068	4.291
20.3706614348366	4.166
20.3743757890592	4.501
20.3758315982233	4.066
20.3786887937792	4.1
20.3828385301817	3.521
20.4013558785221	3.994
20.4019137119401	4.424
20.4024715453581	4.052
20.404117834226	4.131
20.404335525316	3.842
20.5030040118439	3.915
20.5116300212839	4.023
20.5200519453271	3.963
20.5241880760365	4.041
20.5282833896665	4.583
20.532324280524	4.143
20.5403924565459	4.171
20.5484062097954	3.503
20.5562430890342	3.503
20.6030466733773	3.753
20.6764493877759	3.948
20.679007258083	4.15
20.6815379170039	3.916
20.6889938368353	4.156
20.6962184598836	4.14
20.7009260297041	3.498
20.7055383596728	3.476
20.731443599379	3.725
20.7786689602089	3.93
20.7802744319974	4.111
20.7818662980928	3.888
20.7911589864958	4.117
20.7926556127394	3.898
20.7941386332898	3.493
20.7956216538402	3.403
20.8097443633019	3.685
20.8448470515592	3.915
20.8459219013159	4.104
20.8469831453795	3.867
20.8480443894431	3.881
20.8491056335067	4.106
20.8532281585229	4.101
20.8542485855072	3.902
20.8552554067983	3.492
20.8562486223962	3.388
20.865840636048	3.673
20.8901404039656	3.903
20.8908887170874	4.119
20.8916370302091	3.853
20.8923853433309	3.866
20.8931200507596	4.259
20.8938547581882	4.014
20.8960316690879	4.09
20.8967527708234	3.908
20.8974602668658	3.494
20.8981677629082	3.377
20.9049842151628	3.664
20.922481136519	3.893
20.923038969937	4.154
20.9237192545932	3.749
22.4240190352657	3.467
22.5819403153443	3.526
22.6764590654697	3.268
23.0347513881707	3.293
23.1094874604953	3.388
23.1512161213035	3.261
23.1778424627452	3.351
23.2035708284408	3.242
23.3305663680508	3.483
23.3908395885857	3.13
23.4958619338021	3.094
23.7550231764088	3.236
23.7975001503388	3.173
23.824398605643	3.19
23.8722498283566	3.091
23.8846310090985	3.229
23.8993795804438	3.152
23.9214480146893	3.292
23.939339501146	3.028
24.0055039868032	3.117
24.0231097537043	3.319
24.0329602755254	3.013
24.0650969226819	3.044
24.0862673811813	3.228
24.0908661054568	3.33
24.0964036225579	3.007
24.1137644869828	3.019
24.1341049982017	3.227
24.138118677673	3.296
24.1412343813982	2.99
